Time,Toa,Tiaref,P_EDC,P_LDC,qin,qinf,qve,qdhw,qdc,m_MS,m_Bu
1198800,11.92,11.92,0.47645,30,200000,0,0,255780,182700,24.044508,50
1202400,11.5,11.5,0.47645,30,200000,0,0,217560,184400,24.21499,50
1206000,11.1,11.1,0.47645,30,200000,0,0,176400,181600,24.419085,50
1209600,10.66,10.66,0.47645,30,200000,0,0,176400,182200,24.63618,50
1213200,10.36,10.36,0.47645,30,200000,0,0,173460,180400,24.825937,50
1216800,10.04,10.04,0.47645,30,200000,0,0,170520,154500,25.052225,50
1220400,9.65,10.7,0.47645,30,200000,79574.36667,112103.964,167580,147400,25.353987,50
1224000,9.15,11.7,0.47645,30,200000,193252.0333,271811.232,164640,126900,25.715586,50
1227600,8.7,12.6,0.47645,30,200000,295561.9333,415711.296,164640,135600,26.02309,50
1231200,8.43,13.14,0.47645,30,200000,356947.8733,500421.2976,158760,145300,25.959133,50
1234800,9.14,11.72,0.47645,30,200000,195525.5867,273669.6816,155820,145500,25.300756,50
1238400,10.41,10.41,0.47645,30,200000,0,0,188160,162300,24.598576,50
1242000,11.18,11.18,0.47645,30,200000,0,0,220500,153800,24.34964,50
1245600,11.01,11.01,0.47645,30,200000.1682,0,0,252840,181500,24.29812,50
1249200,11.5,11.5,0.47645,30,200000,0,0,285180,182400,24.151375,50
1252800,11.56,11.56,0.47645,30,199998.5619,0,0,317520,162500,23.991796,50
1256400,12.6,12.6,0.47645,30,200001.5218,0,0,349860,166200,23.795736,50
1260000,12.72,12.72,0.47645,30,200006.3151,0,0,364560,164300,23.75049,50
1263600,13.16,13.16,0.47645,30,199986.0387,0,0,379260,160700,23.719675,50
1267200,13.04,13.04,0.47645,30,199967.4096,0,0,393960,166500,23.727102,50
1270800,13.02,13.02,0.47645,30,199983.617,0,0,408660,167400,23.727392,50
1274400,13.06,13.06,0.47645,30,199910.31,0,0,370440,166400,23.758522,50
1278000,12.42,12.42,0.47645,30,199703.5924,0,0,332220,178700,23.86871,50
1281600,12.07,12.07,0.47645,30,199346.8749,0,0,294000,190100,23.979597,50
1285200,11.72,11.72,0.47645,30,198855.71,0,0,255780,182900,24.156212,50
1288800,11.09,11.09,0.47645,30,199408.2971,0,0,217560,184700,24.402918,50
1292400,10.75,10.75,0.47645,30,202193.0116,0,0,176400,184800,24.574997,50
1296000,10.5,10.5,0.47645,30,206482.9588,0,0,176400,186200,24.713217,50
1299600,10.3,10.3,0.47645,30,210194.2785,0,0,170520,184100,24.861002,50
1303200,10,10,0.47645,30,207952.2596,0,0,164640,180300,25.16806,50
1306800,9.26,11.48,0.47645,30,194507.3305,168242.9467,235867.3632,158760,143300,25.525488,50
1310400,9.16,11.68,0.47645,30,173776.4482,190978.48,266869.2096,152880,135700,25.620295,50
1314000,9.06,11.88,0.47645,30,158825.6552,213714.0133,297663.408,147000,139000,25.672092,50
1317600,9.05,11.9,0.47645,30,173440.3348,215987.5667,300830.04,147000,155300,25.755999,50
1321200,8.77,12.46,0.47645,30,246865.2647,279647.06,421421.616,294000,145000,25.977766,50
1324800,8.47,13.06,0.47645,30,394880.7892,347853.66,563920.056,441000,136100,26.15342,50
1328400,8.41,13.18,0.47645,30,614379.556,361494.98,643812.624,646800,140100,26.223122,50
1332000,8.3,13.4,0.47645,30,877017.6856,386504.0667,758953.44,882000,157100,26.319223,50
1335600,8.17,13.66,0.47645,30,1129981.15,416060.26,864490.536,1029000,145300,26.372423,50
1339200,8.23,13.54,0.47645,30,1317681.662,402418.94,882088.704,1176000,144600,26.280176,50
1342800,8.45,13.1,0.47645,30,1393843.109,352400.7667,788543.28,1234800,162600,26.057087,50
1346400,8.83,12.34,0.47645,30,1342885.84,266005.74,595222.992,1234800,166800,25.859219,50
1350000,8.84,12.32,0.47645,30,1191186.44,263732.1867,578092.032,1176000,165800,25.689709,50
1353600,9.39,11.22,0.47645,30,990825.0094,138686.7533,288163.512,1029000,162300,25.511557,50
1357200,9.12,11.76,0.47645,30,809977.718,200072.6933,392870.016,882000,155300,25.763332,50
1360800,8.6,12.8,0.47645,30,700164.6933,318297.4667,588682.08,735000,156700,26.023127,50
1364400,8.59,12.82,0.47645,30,675008.4044,320571.02,556288.992,588000,146400,26.136803,50
1368000,8.27,13.46,0.47645,30,725189.9468,393324.7267,637635.096,441000,159400,26.37557,50
1371600,8.02,13.96,0.47645,30,819135.0555,450163.56,698943.168,352800,152600,26.574749,50
1375200,7.82,14.36,0.47645,30,926845.7598,495634.6267,735593.04,264600,139800,26.720808,50
1378800,7.71,14.58,0.47645,30,1041328.9,520643.7133,737046.576,176400,150200,26.886538,50
1382400,7.38,15.24,0.47645,30,1157254.619,595670.9733,843258.528,176400,142800,27.10007,50
1386000,7.28,15.44,0.47645,30,1269150.464,618406.5067,872619.9552,170520,135000,27.220016,50
1389600,7.1,15.8,0.47645,30,1367350.153,659330.4667,930366.864,170520,136600,27.378775,50
1393200,6.92,16.16,0.47645,30,1423942.235,700254.4267,981718.2144,158760,138400,27.423996,50
1396800,7.1,15.8,0.47645,30,1417740.361,659330.4667,921334.176,152880,138200,27.30706,50
1400400,7.18,15.64,0.47645,30,1351774.211,641142.04,892990.224,147000,138900,27.304962,50
1404000,7.03,15.94,0.47645,30,1246972.153,675245.34,940489.704,147000,136400,27.458488,50
1407600,6.8,16.4,0.47645,30,1144094.75,727537.0667,1096381.44,294000,132200,27.34737,50
1411200,7.53,14.94,0.47645,30,1082405.612,561567.6733,910380.744,441000,145000,26.918543,50
1414800,7.7,14.6,0.47645,30,1067740.119,522917.2667,931301.28,646800,139800,26.67231,50
1418400,8.13,13.74,0.47645,30,1077060.64,425154.4733,757188.432,646800,126800,26.385637,50
1422000,8.31,13.38,0.47645,30,1070901.718,384230.5133,798354.648,1029000,132900,26.205173,50
1425600,8.57,12.86,0.47645,30,1010873.114,325118.1267,712647.936,1176000,136200,25.883234,50
1429200,9.22,11.56,0.47645,30,891053.811,177337.16,396815.328,1234800,127800,25.441965,50
1432800,9.69,10.62,0.47645,30,738884.8461,70480.15333,157708.656,1234800,170100,25.303747,50
1436400,9.36,11.28,0.47645,30,596407.6817,145507.4133,318947.328,1176000,188800,25.355171,50
1440000,9.66,10.68,0.47645,30,501482.3559,77300.81333,160615.728,1029000,177200,25.179945,50
1443600,9.87,10.26,0.47645,30,466674.0137,29556.19333,58037.616,882000,177800,25.236446,50
1447200,9.28,11.44,0.47645,30,475651.5342,163695.84,302750.784,735000,183300,25.564478,50
1450800,9.01,11.98,0.47645,30,494860.3037,225081.78,390585.888,588000,164300,25.635466,50
1454400,9.25,11.5,0.47645,30,494585.3633,170516.5,276431.4,441000,168200,25.680859,50
1458000,8.72,12.56,0.47645,30,463528.6769,291014.8267,451842.048,352800,152600,25.926645,50
1461600,8.71,12.58,0.47645,30,410789.8758,293288.38,435282.12,264600,135400,26.032892,50
1465200,8.41,13.18,0.47645,30,362282.2734,361494.98,511748.496,176400,136500,26.153448,50
1468800,8.51,12.98,0.47645,30,342420.8321,338759.4467,479563.056,176400,158500,26.150057,50
1472400,8.38,13.24,0.47645,30,359162.4445,368315.64,519722.1792,170520,153400,26.202848,50
1476000,8.42,13.16,0.47645,30,402141.1285,359221.4267,506889.5328,170520,139700,26.297148,50
1479600,8.05,13.9,0.47645,30,448651.0161,443342.9,621542.376,158760,138800,26.494164,50
1483200,8.02,13.96,0.47645,30,476277.2852,450163.56,629048.8512,152880,141400,26.49306,50
1486800,8.11,13.78,0.47645,30,477895.7406,429701.58,598493.448,147000,142400,26.437338,50
1490400,8.14,13.72,0.47645,30,468293.8018,422880.92,588993.552,147000,141800,26.375282,50
1494000,8.29,13.42,0.47645,30,468702.408,388777.62,585878.832,294000,142500,26.232702,50
1497600,8.51,12.98,0.47645,30,494878.8419,338759.4467,549177.048,441000,143200,26.098478,50
1501200,8.57,12.86,0.47645,30,545770.3194,325118.1267,579026.448,646800,144100,26.06832,50
1504800,8.55,12.9,0.47645,30,593530.585,329665.2333,587124.72,646800,149800,25.900625,50
1508400,9.16,11.68,0.47645,30,606678.0442,190978.48,396815.328,1029000,159800,25.559189,50
1512000,9.35,11.3,0.47645,30,566617.6288,147780.9667,323930.88,1176000,161500,25.305145,50
1515600,9.94,10.12,0.47645,30,474789.0572,13641.32,30524.256,1234800,161500,24.876448,50
1519200,10.68,10.68,0.47645,30,360669.4843,0,0,1234800,162000,24.512627,50
1522800,11.03,11.03,0.47645,30,259064.8751,0,0,1176000,181900,24.335196,50
1526400,11.3,11.3,0.47645,30,192687.3241,0,0,1029000,188500,24.21618,50
1530000,11.5,11.5,0.47645,30,168390.4744,0,0,882000,191200,24.160288,50
1533600,11.48,11.48,0.47645,30,173135.4634,0,0,735000,186400,24.142454,50
1537200,11.62,11.62,0.47645,30,188674.3068,0,0,588000,186000,24.095825,50
1540800,11.69,11.69,0.47645,30,202429.8162,0,0,441000,185200,24.083754,50
1544400,11.64,11.64,0.47645,30,208042.7001,0,0,352800,167000,24.146828,50
1548000,11.3,11.3,0.47645,30,206999.9163,0,0,264600,181700,24.310503,50
1551600,10.9,10.9,0.47645,30,202472.5162,0,0,176400,179300,24.5697,50
1555200,10.26,10.26,0.47645,30,196579.5895,0,0,176400,186500,24.903818,50
1558800,9.86,10.28,0.47645,30,192549.5483,31829.74667,44914.2624,170520,188600,25.095984,50
1562400,9.79,10.42,0.47645,30,192692.2802,47744.62,67153.3632,164640,186800,25.200006,50
1566000,9.52,10.96,0.47645,30,199728.5842,109130.56,152995.0464,158760,173300,25.403849,50
1569600,9.2,11.6,0.47645,30,214860.0548,181884.2667,254161.152,152880,152200,25.674513,50
1573200,8.77,12.46,0.47645,30,233466.6332,279647.06,390772.7712,152880,134400,25.908829,50
1576800,8.7,12.6,0.47645,30,249323.377,295561.9333,411662.16,147000,140400,25.853037,50
1580400,9.05,11.9,0.47645,30,255929.7784,215987.5667,325488.24,294000,165000,25.351553,50
1584000,10.31,10.31,0.47645,30,249320.3987,0,0,441000,147900,24.79074,50
1587600,10.46,10.46,0.47645,30,233455.8491,0,0,646800,141600,24.717852,50
1591200,10.38,10.38,0.47645,30,214918.2373,0,0,882000,157300,24.673923,50
1594800,10.72,10.72,0.47645,30,200000.1228,0,0,1029000,177100,24.344648,50
1598400,11.84,11.84,0.47645,30,193283.9415,0,0,1176000,190200,23.925203,50
1602000,12.81,12.81,0.47645,30,193308.7723,0,0,1234800,190700,23.729961,50
1605600,13.75,13.75,0.47645,30,196501.8278,0,0,1234800,185100,23.737614,50
1609200,14.56,14.56,0.47645,30,200000,0,0,1176000,182900,23.905987,50
1612800,15.29,15.29,0.47645,30,201515.9813,0,0,1029000,204100,24.107946,50
1616400,15.5,15.5,0.47645,30,201338.2455,0,0,882000,205600,24.209652,50
1620000,15.69,15.69,0.47645,30,200656.7074,0,0,735000,204300,24.31852,50
1623600,15.93,15.93,0.47645,30,200000,0,0,588000,203000,24.407627,50
1627200,15.94,15.94,0.47645,30,199774.5631,0,0,441000,203100,24.37626,50
1630800,15.75,15.75,0.47645,30,199863.4443,0,0,352800,203400,24.300077,50
1634400,15.7,15.7,0.47645,30,199950.3385,0,0,264600,201300,24.18371,50
1638000,15.14,15.14,0.47645,30,200000,0,0,176400,201200,23.951687,50
1641600,14.51,14.51,0.47645,30,200013.0688,0,0,176400,202900,23.784063,50
1645200,13.97,13.97,0.47645,30,200000,0,0,170520,192600,23.730776,50
1648800,14.1,14.1,0.47645,30,199996.7328,0,0,164640,189700,23.716957,50
1652400,13.37,13.37,0.47645,30,200000,0,0,158760,187900,23.706049,50
1656000,13.12,13.12,0.47645,30,200000.3334,0,0,152880,192600,23.74956,50
1659600,12.47,12.47,0.47645,30,200000,0,0,152880,187000,23.836012,50
1663200,12.33,12.33,0.47645,30,200000,0,0,147000,183600,23.816547,50
1666800,12.88,12.88,0.47645,30,200000,0,0,294000,182000,23.751854,50
1670400,15.03,15.03,0.47645,30,200000,0,0,441000,183400,24.04035,50
1674000,15.56,15.56,0.47645,30,200000,0,0,646800,184300,24.23235,50
1677600,15.73,15.73,0.47645,30,200000,0,0,882000,204300,24.369974,50
1681200,16.11,16.11,0.47645,30,200000,0,0,1029000,202700,24.823795,50
1684800,17.32,17.32,0.47645,30,200000,0,0,1176000,201500,25.779268,50
1688400,18.38,18.38,0.47645,30,200000,0,0,1234800,201500,26.843206,50
1692000,19.31,19.31,0.47645,30,200000,0,0,1234800,203000,27.592173,50
1695600,19.48,19.48,0.47645,30,200000,0,0,1176000,202500,27.910475,50
1699200,19.81,19.81,0.47645,30,200000,0,0,1029000,203300,28.176914,50
1702800,19.83,19.83,0.47645,30,200000,0,0,882000,203100,28.290373,50
1706400,20.01,20.01,0.47645,30,200000,0,0,735000,201000,28.4235,50
1710000,19.99,19.99,0.47645,30,200000,0,0,588000,190700,28.316746,50
1713600,19.77,19.77,0.47645,30,200000,0,0,441000,183100,28.026375,50
1717200,19.5,19.5,0.47645,30,200000,0,0,352800,181200,27.573675,50
1720800,18.95,18.95,0.47645,30,200000,0,0,264600,161000,26.921808,50
1724400,18.35,18.35,0.47645,30,200000,0,0,176400,138300,26.14565,50
1728000,17.41,17.41,0.47669,30,200000,0,0,176400,128900,25.328121,50
1731600,16.66,16.66,0.47669,30,200000,0,0,173460,123000,24.77908,50
1735200,16.11,16.11,0.47669,30,200000,0,0,170520,128700,24.470387,50
1738800,15.84,15.84,0.47669,30,200000,0,0,167580,121200,24.287287,50
1742400,15.45,15.45,0.47669,30,200000,0,0,164640,124200,24.123646,50
1746000,15.23,15.23,0.47669,30,200000,0,0,164640,117400,24.030743,50
1749600,15.04,15.04,0.47669,30,200000,0,0,158760,124800,24.042454,50
1753200,15.46,15.46,0.47669,30,200000,0,0,155820,123700,24.534134,50
1756800,17.22,17.22,0.47669,30,200000,0,0,188160,131900,25.379097,50
1760400,17.46,17.46,0.47669,30,200000,0,0,220500,133400,25.485472,50
1764000,17.23,17.23,0.47669,30,200000,0,0,252840,139000,25.237156,50
1767600,16.78,16.78,0.47669,30,200000,0,0,285180,138700,25.164322,50
1771200,17.3,17.3,0.47669,30,200000,0,0,317520,144400,25.607075,50
1774800,17.89,17.89,0.47669,30,200000,0,0,349860,147300,26.18386,50
1778400,18.48,18.48,0.47669,30,200000,0,0,364560,151200,26.149559,50
1782000,17.37,17.37,0.47669,30,200000,0,0,379260,143300,25.206285,50
1785600,16.28,16.28,0.47669,30,200000,0,0,393960,123600,24.472921,50
1789200,15.44,15.44,0.47669,30,200000,0,0,408660,117300,24.046299,50
1792800,14.65,14.65,0.47669,30,200000,0,0,370440,118800,23.801239,50
1796400,13.89,13.89,0.47669,30,200000,0,0,332220,118600,23.712317,50
1800000,12.89,12.89,0.47669,30,200000,0,0,294000,118000,23.768932,50
1803600,12.49,12.49,0.47669,30,200000,0,0,255780,187300,23.829887,50
1807200,12.38,12.38,0.47669,30,200000,0,0,217560,190100,23.87788,50
1810800,12.08,12.08,0.47669,30,200000,0,0,176400,186100,23.96847,50
1814400,11.79,11.79,0.47669,30,200000,0,0,176400,188800,24.061115,50
1818000,11.6,11.6,0.47669,30,200000,0,0,173460,188800,24.172453,50
1821600,11.2,11.2,0.47669,30,200000,0,0,170520,166900,24.312817,50
1825200,11.06,11.06,0.47669,30,200000,0,0,167580,171100,24.377546,50
1828800,10.97,10.97,0.47669,30,200000,0,0,164640,171900,24.421577,50
1832400,10.9,10.9,0.47669,30,200000,0,0,164640,170000,24.474304,50
1836000,10.75,10.75,0.47669,30,200000,0,0,158760,170100,24.556778,50
1839600,10.6,10.6,0.47669,30,200000,0,0,155820,164300,24.616808,50
1843200,10.58,10.58,0.47669,30,200000,0,0,188160,179300,24.630589,50
1846800,10.56,10.56,0.47669,30,200000,0,0,220500,160100,24.599327,50
1850400,10.75,10.75,0.47669,30,200000,0,0,252840,156200,24.520025,50
1854000,10.81,10.81,0.47669,30,200000,0,0,285180,166600,24.445486,50
1857600,11.08,11.08,0.47669,30,200000,0,0,317520,168200,24.350882,50
1861200,11.11,11.11,0.47669,30,200000,0,0,349860,170500,24.27524,50
1864800,11.48,11.48,0.47669,30,200000,0,0,364560,173100,24.143915,50
1868400,11.64,11.64,0.47669,30,200000.0419,0,0,379260,171900,24.080486,50
1872000,11.76,11.76,0.47669,30,200000.1295,0,0,393960,181800,24.004124,50
1875600,12.12,12.12,0.47669,30,199999.5897,0,0,408660,181700,23.877676,50
1879200,12.63,12.63,0.47669,30,199998.731,0,0,370440,183400,23.815577,50
1882800,12.36,12.36,0.47669,30,200001.6414,0,0,332220,182500,23.855867,50
1886400,12.33,12.33,0.47669,30,200005.0761,0,0,294000,168700,23.866344,50
1890000,12.29,12.29,0.47669,30,199993.7627,0,0,255780,170300,23.880873,50
1893600,12.21,12.21,0.47669,30,199963.5601,0,0,217560,196400,23.914913,50
1897200,12.03,12.03,0.47669,30,199918.6464,0,0,176400,177200,24.013222,50
1900800,11.54,11.54,0.47669,30,199912.4381,0,0,176400,170900,24.14223,50
1904400,11.48,11.48,0.47669,30,200082.48,0,0,170520,167700,24.185,50
1908000,11.34,11.34,0.47669,30,200423.1502,0,0,164640,170600,24.27908,50
1911600,11.02,11.02,0.47669,30,200710.1892,0,0,158760,163500,24.43752,50
1915200,10.71,10.71,0.47669,30,200588.8219,0,0,152880,160900,24.5735,50
1918800,10.58,10.58,0.47669,30,199560.6427,0,0,147000,160400,24.618532,50
1922400,10.61,10.61,0.47669,30,197800.8828,0,0,147000,164900,24.625786,50
1926000,10.53,10.53,0.47669,30,196557.5503,0,0,294000,147300,24.688583,50
1929600,10.37,10.37,0.47669,30,197391.4175,0,0,441000,142300,24.774809,50
1933200,10.26,10.26,0.47669,30,201873.6498,0,0,646800,124100,24.86063,50
1936800,10.08,10.08,0.47669,30,209996.2909,0,0,882000,125600,24.847927,50
1940400,10.45,10.45,0.47669,30,219189.3161,0,0,1029000,127500,24.69521,50
1944000,10.52,10.52,0.47669,30,226181.8817,0,0,1176000,133700,24.514868,50
1947600,11.25,11.25,0.47669,30,227919.5172,0,0,1234800,147600,24.285593,50
1951200,11.23,11.23,0.47669,30,223359.5163,0,0,1234800,172500,24.227896,50
1954800,11.54,11.54,0.47669,30,214868.9944,0,0,1176000,188300,24.10926,50
1958400,11.76,11.76,0.47669,30,205792.4059,0,0,1029000,196900,24.078798,50
1962000,11.56,11.56,0.47669,30,199146.9574,0,0,882000,194800,24.120066,50
1965600,11.61,11.61,0.47669,30,196536.676,0,0,735000,193000,24.135902,50
1969200,11.43,11.43,0.47669,30,196964.0061,0,0,588000,186400,24.258444,50
1972800,10.98,10.98,0.47669,30,198670.5591,0,0,441000,191300,24.426682,50
1976400,10.83,10.83,0.47669,30,200230.7876,0,0,352800,193800,24.57085,50
1980000,10.39,10.39,0.47669,30,200744.4695,0,0,264600,186300,24.766966,50
1983600,10.24,10.24,0.47669,30,200403.3946,0,0,176400,179300,24.9054,50
1987200,9.92,10.16,0.47669,30,199943.9134,18188.42667,25748.352,176400,184000,25.107063,50
1990800,9.64,10.72,0.47669,30,199923.2978,81847.92,115493.8176,170520,179200,25.288113,50
1994400,9.43,11.14,0.47669,30,200509.4183,129592.54,182865.2112,170520,164800,25.44019,50
1998000,9.23,11.54,0.47669,30,201578.83,175063.6067,245429.5536,158760,159900,25.561317,50
2001600,9.14,11.72,0.47669,30,202023.1753,195525.5867,273223.2384,152880,150900,25.600018,50
2005200,9.17,11.66,0.47669,30,200591.7281,188704.9267,262830.456,147000,143900,25.614489,50
2008800,9.07,11.86,0.47669,30,197920.2688,211440.46,294496.776,147000,137700,25.60791,50
2012400,9.27,11.46,0.47669,30,195534.5766,165969.3933,250112.016,294000,128300,25.486675,50
2016000,9.38,11.24,0.47669,30,197117.063,140960.3067,228516.624,441000,129000,25.341951,50
2019600,9.73,10.54,0.47669,30,207482.764,61385.94,109326.672,646800,118500,25.23695,50
2023200,9.53,10.94,0.47669,30,226890.1595,106857.0067,190309.392,646800,120600,25.23935,50
2026800,9.82,10.36,0.47669,30,253017.3204,40923.96,85031.856,1029000,122300,25.099728,50
2030400,9.9,10.2,0.47669,30,280286.8455,22735.53333,49835.52,1176000,134300,25.017748,50
2034000,10.08,10.08,0.47669,30,299545.3683,0,0,1234800,139600,24.900585,50
2037600,10.26,10.26,0.47669,30,306880.3739,0,0,1234800,145000,24.922646,50
2041200,9.85,10.3,0.47669,30,301550.6727,34103.3,74753.28,1176000,145400,25.065514,50
2044800,9.93,10.14,0.47669,30,285056.6805,15914.87333,33067.944,1029000,135300,25.083048,50
2048400,9.75,10.5,0.47669,30,264570.5663,56838.83333,111610.8,882000,131300,25.203287,50
2052000,9.57,10.86,0.47669,30,244382.542,97762.79333,180809.496,735000,131000,25.281666,50
2055600,9.59,10.82,0.47669,30,226365.4856,93215.68667,161757.792,588000,130800,25.135086,50
2059200,10.15,10.15,0.47669,30,212900.5707,0,0,441000,134600,24.906202,50
2062800,10.15,10.15,0.47669,30,201502.9072,0,0,352800,141400,24.891964,50
2066400,10.15,10.15,0.47669,30,191114.3452,0,0,264600,141400,24.89254,50
2070000,10.15,10.15,0.47669,30,185426.2313,0,0,176400,141400,24.892527,50
2073600,10.15,10.15,0.47669,30,187478.8192,0,0,176400,141400,24.892525,50
2077200,10.15,10.15,0.47669,30,202193.2708,0,0,170520,141400,24.892525,50
2080800,10.15,10.15,0.47669,30,230382.1419,0,0,170520,141400,24.892525,50
2084400,10.15,10.15,0.47669,30,260227.1651,0,0,158760,141400,24.892525,50
2088000,10.15,10.15,0.47669,30,277152.3301,0,0,152880,141400,25.313484,50
2091600,8.54,12.92,0.47669,30,270380.9552,331938.7867,462328.272,147000,121400,26.00533,50
2095200,8.63,12.74,0.47669,30,241589.1161,311476.8067,433828.584,147000,120000,25.946352,50
2098800,8.87,12.26,0.47669,30,216791.9633,256911.5267,387159.696,294000,119800,25.674503,50
2102400,9.43,11.14,0.47669,30,228878.8936,129592.54,210087.864,441000,122600,25.474113,50
2106000,9.19,11.62,0.47669,30,297608.0545,184157.82,327980.016,646800,118400,25.470095,50
2109600,9.54,10.92,0.47669,30,417345.8975,104583.4533,186260.256,646800,118700,25.306234,50
2113200,9.59,10.82,0.47669,30,546170.4323,93215.68667,193683.672,1029000,119000,25.340612,50
